Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
rosenbrock,1,100000,0,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,-0.08173923791146642,0.4792158684415336,0.08089621635202543,-0.42237384693041435,0.4070635336119461,0.14916209439806005,-0.0709838539815455,-0.12973800994882229,-0.07638943600239984,0.21888478663156954,0.02998700409569499,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,1,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,0.042035954240609213,-0.10678827531586232,0.21738400925004325,-0.42237384693041435,0.311073543859114,0.14916209439806005,0.05917311003963743,-0.12973800994882229,-0.05407842223076387,0.00931031393053397,0.15936163470096568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,2,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,-0.08146797058944744,0.7024419740562227,0.4138504157760954,0.17419026087854286,-0.2930023937326704,0.03809380300130151,0.16211436065358284,0.018285765246314534,-0.34087870311710367,0.10679793912056151,0.19084269766250786,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,3,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,-0.2426581576207995,-0.4112093664022281,0.23045085605488058,-0.12109984351870356,0.20799975101815435,-0.07238558605942098,0.12153674490112525,0.3142449544914625,-0.05407842223076387,-0.06993481171293203,0.19084269766250786,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,4,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,0.07809801155628955,-0.13639888531845418,0.2690418892467158,0.12889920170274166,-0.25048659550500085,0.024533246179674187,-0.16375238845475215,-0.0028659521501009366,0.3809651629913119,0.10679793912056151,0.02998700409569499,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,5,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,0.05917311003963743,0.3294122151794936,0.23249876274819542,0.17047719391458172,-0.04929386688345472,-0.10739386307929961,-0.11213457101620602,0.2488542083567472,-0.250311103303103,0.4038283289059079,0.02998700409569499,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,6,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,-0.12973800994882229,-0.4112093664022281,0.2690418892467158,0.17047719391458172,0.3085311005030798,0.14916209439806005,-0.10177713142880562,0.21330519386362665,0.058322957105661793,0.10679793912056151,0.15066340128322367,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,7,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,-0.05407842223076387,-0.623527804640216,0.049389760138983746,0.04501784388106371,-0.2988263710492991,-0.01829206208739434,-0.04433070618730091,-0.1758973433228576,0.1188330348046555,-0.06993481171293203,0.19084269766250786,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,8,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,0.10679793912056151,-0.623527804640216,0.20017183846450792,0.11150470834069474,-0.19008151976052579,0.02601573843443157,-0.36365287952183123,0.018285765246314534,0.1188330348046555,0.046648983301618985,-0.0797017938192513,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
rosenbrock,1,100000,9,10,-2.048,2.048,0.7,20,0.95,20.46469957148839,0.02998700409569499,-0.5019137682258542,0.08089621635202543,0.16265365597866793,0.311073543859114,0.14916209439806005,0.33727602826140834,0.018285765246314534,-0.05407842223076387,-0.06993481171293203,0.23354975552309348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
