Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
schwefel226,1,100000,0,2,-500,500,0.7,20,0.95,0.000026525582825343008,-420.9716109886604,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,1,2,-500,500,0.7,20,0.95,0.000026525582825343008,-420.96927283226324,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,2,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,3,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,4,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,5,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,6,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,7,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,8,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,9,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,10,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,11,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,12,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,13,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,14,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,15,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,16,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,17,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,18,2,-500,500,0.7,20,0.95,0.000026525582825343008,undefined,-420.9716109886604,-420.96927283226324,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
