Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
ackley,1,100000,0,1,-32,32,0.7,20,0.95,0.0009068189143950356,0.00022602454603769945,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,1,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,2,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,3,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,4,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,5,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,6,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,7,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,8,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,9,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,10,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,11,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,12,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,13,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,14,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,15,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,16,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,17,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,18,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,1,100000,19,1,-32,32,0.7,20,0.95,0.0009068189143950356,undefined,0.00022602454603769945,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,0,1,-32,32,0.7,20,0.95,0.00003693255492764891,-0.000009232003965309495,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,1,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,2,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,3,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,4,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,5,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,6,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,7,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
ackley,2,100000,8,1,-32,32,0.7,20,0.95,0.00003693255492764891,undefined,-0.000009232003965309495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
